Time,Dynamic,LUT as Logic,Signals,LUT as Logic + Signals
50190000.0,8544.969,633.325,939.2,1572.525
50200000.0,10850.0,1136.565,1799.3,2935.865
50210000.0,10604.219,1220.625,2033.1,3253.725
50220000.0,7958.25,378.565,580.75,959.315
50230000.0,12360.391,1949.795,2955.95,4905.745
50240000.0,12534.688,2047.675,3030.55,5078.225
50250000.0,9521.688,1337.355,2208.55,3545.905
50260000.0,8677.312,669.465,991.05,1660.5149999999999
50270000.0,11313.922,1304.0,2098.05,3402.05
50280000.0,10424.625,1199.655,1872.25,3071.9049999999997
50290000.0,7990.703,395.085,594.45,989.5350000000001
50300000.0,11778.703,1774.785,2594.25,4369.035
50310000.0,12099.094,1922.3,2731.55,4653.85
50320000.0,10449.094,1809.8,2612.5,4422.3
50330000.0,8956.844,771.925,1078.75,1850.675
50340000.0,10581.359,1086.52,1571.7,2658.2200000000003
50350000.0,10417.0,1220.345,1839.4,3059.745
50360000.0,9635.016,433.405,669.2,1102.605
50370000.0,13078.094,1346.615,2302.1,3648.715
50380000.0,13960.406,2301.47,3868.5,6169.969999999999
50390000.0,10783.266,1759.435,2839.4,4598.835
50400000.0,9553.891,1056.31,1394.15,2450.46
50410000.0,11050.531,1217.19,1914.7,3131.8900000000003
50420000.0,9995.812,1085.755,1557.3,2643.0550000000003
50430000.0,8055.438,422.525,629.45,1051.975
50440000.0,11896.0,1842.08,2617.45,4459.53
50450000.0,12720.859,2198.655,3091.45,5290.105
50460000.0,9903.484,1591.675,2300.55,3892.2250000000004
50470000.0,8985.734,768.385,1117.95,1886.335
50480000.0,11690.781,1407.225,2358.0,3765.225
50490000.0,10079.938,1069.345,1641.95,2711.295
50500000.0,8228.766,489.715,719.7,1209.415
50510000.0,12228.375,1977.8,2796.0,4773.8
50520000.0,12808.938,2241.29,3120.15,5361.4400000000005
50530000.0,9425.0,1227.73,2208.6,3436.33
50540000.0,8772.547,712.75,1029.0,1741.75
50550000.0,10657.344,1122.09,1614.4,2736.49
50560000.0,10738.25,1297.02,2072.6,3369.62
50570000.0,8230.297,490.56,720.4,1210.96
50580000.0,12109.5,1894.1,2754.05,4648.15
50590000.0,12913.094,2245.23,3211.4,5456.63
50600000.0,11587.609,2142.1,3298.55,5440.65
50610000.0,9067.578,817.365,1141.8,1959.165
50620000.0,10611.797,1088.635,1606.75,2695.385
50630000.0,10866.359,1380.66,2080.75,3461.41
50640000.0,9810.328,501.17,776.8,1277.97
50650000.0,13790.656,1527.25,2706.3,4233.55
50660000.0,14120.234,2404.31,3916.5,6320.8099999999995
50670000.0,10922.781,1869.005,2853.55,4722.555
50680000.0,9569.422,1016.36,1397.3,2413.66
50690000.0,11320.359,1333.15,2057.05,3390.2000000000003
50700000.0,10098.312,1115.09,1630.5,2745.59
50710000.0,8272.828,529.295,733.35,1262.645
50720000.0,12538.219,2080.415,3021.35,5101.764999999999
50730000.0,12808.344,2206.99,3151.8,5358.79
50740000.0,10435.0,1798.78,2632.35,4431.13
50750000.0,8488.469,618.66,934.6,1553.26
50760000.0,11166.047,1265.305,1979.85,3245.1549999999997
50770000.0,9417.875,840.72,1226.7,2067.42
50780000.0,8021.0,400.765,621.3,1022.0649999999999
50790000.0,11292.297,1647.865,2321.85,3969.715
50800000.0,12026.141,1934.125,2706.8,4640.925
50810000.0,9678.5,1379.425,2306.4,3685.825
50820000.0,8694.781,664.745,986.35,1651.095
50830000.0,11079.438,1265.365,1895.4,3160.7650000000003
50840000.0,10589.969,1258.32,1978.9,3237.2200000000003
50850000.0,8053.469,417.285,635.0,1052.285
50860000.0,12469.531,2020.25,3010.6,5030.85
50870000.0,12654.422,2106.425,3093.75,5200.175
50880000.0,11511.312,2166.63,3288.65,5455.280000000001
50890000.0,8923.875,759.805,1060.15,1819.955
50900000.0,10969.625,1213.9,1843.8,3057.7
50910000.0,10005.031,1092.995,1554.8,2647.795
50920000.0,9697.719,455.605,709.75,1165.355
50930000.0,13358.641,1483.185,2493.7,3976.8849999999998
50940000.0,13699.312,2241.86,3655.25,5897.110000000001
50950000.0,10909.625,1803.715,2916.95,4720.665
50960000.0,9962.656,1187.26,1583.95,2771.21
50970000.0,11677.031,1456.505,2297.4,3753.905
50980000.0,10082.766,1117.785,1612.2,2729.985
50990000.0,8118.156,444.725,670.0,1114.725
51000000.0,12190.062,1907.565,2841.5,4749.0650000000005
51010000.0,13589.109,2462.99,3676.55,6139.54
51020000.0,9672.391,1535.165,2151.3,3686.465
51030000.0,8869.844,736.07,1042.65,1778.7200000000003
51040000.0,11676.109,1462.4,2299.6,3762.0
51050000.0,10023.094,1065.9,1606.7,2672.6000000000004
51060000.0,8212.281,468.53,728.9,1197.4299999999998
51070000.0,12762.203,2171.15,3134.2,5305.35
51080000.0,13077.266,2314.86,3312.7,5627.5599999999995
51090000.0,9565.641,1333.925,2233.95,3567.875
51100000.0,8760.266,703.695,1037.25,1740.9450000000002
51110000.0,11772.469,1487.625,2366.2,3853.825
51120000.0,9794.734,988.21,1453.75,2441.96
51130000.0,8228.812,485.05,742.6,1227.65
51140000.0,12449.516,2047.36,2947.55,4994.91
51150000.0,12437.328,2075.48,2900.9,4976.38
51160000.0,10938.516,1928.21,2958.75,4886.96
51170000.0,8957.25,765.06,1091.2,1856.26
51180000.0,11865.391,1552.335,2396.7,3949.035
51190000.0,10112.719,1170.73,1568.85,2739.58
51200000.0,9873.078,523.37,817.35,1340.72
51210000.0,13980.5,1631.755,2829.75,4461.505
51220000.0,13331.734,2159.605,3359.25,5518.855
51230000.0,10764.141,1817.365,2762.3,4579.665
51240000.0,9560.359,1094.63,1379.15,2473.78
51250000.0,11679.938,1458.315,2298.45,3756.765
51260000.0,9787.188,990.105,1444.35,2434.455
51270000.0,7998.188,398.66,593.8,992.46
51280000.0,12828.312,2145.81,3243.75,5389.5599999999995
51290000.0,12425.609,2073.105,2908.4,4981.505
51300000.0,10699.047,1899.38,2783.4,4682.780000000001
51310000.0,8632.281,646.2,937.15,1583.35
51320000.0,11172.359,1270.235,1981.25,3251.4849999999997
51330000.0,9896.688,1006.12,1540.05,2546.17
51340000.0,8017.109,395.935,622.25,1018.185
51350000.0,11901.547,1834.07,2662.65,4496.72
51360000.0,13187.953,2359.455,3367.0,5726.455
51370000.0,9792.203,1368.85,2428.4,3797.25
51380000.0,8650.266,655.0,965.7,1620.7
51390000.0,11207.203,1309.865,1971.95,3281.815
51400000.0,10102.531,1074.325,1677.7,2752.025
51410000.0,8049.625,412.455,635.95,1048.405
51420000.0,11315.797,1681.295,2362.1,4043.395
51430000.0,13542.609,2458.88,3637.25,6096.13
51440000.0,9670.125,1484.31,2196.05,3680.36
51450000.0,8700.391,712.065,979.35,1691.415
51460000.0,11342.922,1340.115,2086.4,3426.5150000000003
51470000.0,9371.625,1520.385,2158.25,3678.635
51480000.0,9357.891,910.86,1025.0,1935.8600000000001
51490000.0,20433.672,4614.67,6457.6,11072.27
51500000.0,14995.359,2720.475,3783.2,6503.674999999999
51510000.0,12907.641,2193.29,2820.95,5014.24
51520000.0,14107.031,2579.895,3253.2,5833.094999999999
51530000.0,18630.719,3770.005,5499.35,9269.355
51540000.0,16334.203,3278.815,4566.0,7844.8150000000005
51550000.0,16236.047,3607.495,4737.4,8344.895
51560000.0,17841.297,4180.505,5384.6,9565.105
51570000.0,18763.594,3907.96,5494.25,9402.21
51580000.0,16027.484,3205.305,4323.75,7529.055
51590000.0,15933.156,3454.5,4583.0,8037.5
51600000.0,17196.438,3882.63,5039.85,8922.48
51610000.0,18334.062,3681.285,5289.2,8970.485
51620000.0,17496.984,3749.065,5263.0,9012.065
51630000.0,13794.219,2605.195,3297.85,5903.045
51640000.0,15611.234,3284.99,4047.8,7332.79
51650000.0,11670.266,2029.105,3076.7,5105.805
51660000.0,5714.016,348.78,269.9,618.68
51670000.0,7484.828,534.665,516.9,1051.565
51680000.0,15420.656,3627.48,4653.15,8280.63
51690000.0,12735.094,2460.07,3229.95,5690.02
51700000.0,13294.422,2616.15,3407.9,6024.05
51710000.0,11373.453,1711.97,2484.5,4196.47
51720000.0,13369.016,2574.03,3531.4,6105.43
51730000.0,13919.734,2824.945,3831.65,6656.595
51740000.0,15302.766,2998.965,4063.9,7062.865
51750000.0,18300.688,3921.055,4950.3,8871.355
51760000.0,20855.469,4638.18,6404.4,11042.58
51770000.0,18837.531,3743.15,5209.75,8952.9
51780000.0,19773.453,4322.645,5758.65,10081.295
51790000.0,16270.047,2795.35,3575.7,6371.049999999999
51800000.0,19896.547,4138.06,6086.25,10224.310000000001
51810000.0,17929.062,3460.425,4557.7,8018.125
51820000.0,14239.203,2520.975,3505.05,6026.025
51830000.0,14021.938,2869.425,3769.25,6638.675
51840000.0,12454.25,3058.31,3924.4,6982.71
51850000.0,6521.219,664.535,811.85,1476.385
51860000.0,9152.547,633.315,757.15,1390.4650000000001
51870000.0,15030.266,2638.405,3341.95,5980.355
51880000.0,25804.906,5958.25,8050.1,14008.35
51890000.0,22363.688,4152.7,6028.45,10181.15
51900000.0,21981.344,4087.225,5669.5,9756.725
51910000.0,21285.406,3646.18,5453.4,9099.58
51920000.0,22487.797,4314.42,5957.8,10272.220000000001
51930000.0,21395.562,3789.895,5422.15,9212.045
51940000.0,22601.109,4304.83,6113.5,10418.33
51950000.0,16674.234,3211.205,4613.9,7825.105
51960000.0,7417.156,872.395,1228.05,2100.4449999999997
51970000.0,8306.672,785.69,899.2,1684.89
51980000.0,10331.344,621.795,779.8,1401.5949999999998
51990000.0,15505.094,2523.205,3221.15,5744.355
52000000.0,20558.422,4523.12,6055.6,10578.720000000001
52010000.0,17203.516,3230.435,4205.25,7435.6849999999995
52020000.0,17036.156,3052.325,4001.9,7054.225
52030000.0,16362.031,2834.245,3757.7,6591.945
52040000.0,17441.938,3268.31,4191.65,7459.959999999999
52050000.0,16528.922,3005.14,3755.95,6761.09
52060000.0,13523.859,3315.655,4039.7,7355.355
52070000.0,7054.969,923.155,1048.9,1972.055
52080000.0,7274.969,429.6,414.35,843.95
52090000.0,14200.375,3026.76,4033.55,7060.31
52100000.0,13314.531,2661.115,3577.75,6238.865
52110000.0,13218.234,2617.26,3371.25,5988.51
52120000.0,12905.312,2333.425,3315.1,5648.525
52130000.0,12858.891,2400.175,3277.2,5677.375
52140000.0,14481.172,3070.545,4127.35,7197.895
52150000.0,15008.266,2886.63,3881.4,6768.030000000001
52160000.0,18617.062,3974.57,5168.2,9142.77
52170000.0,18827.0,3849.7,5201.15,9050.849999999999
52180000.0,19552.766,3995.29,5670.45,9665.74
52190000.0,19438.375,4178.145,5621.05,9799.195
52200000.0,17136.094,3121.415,4134.6,7256.015
52210000.0,19380.391,4009.9,5710.25,9720.15
52220000.0,18435.031,3696.27,4835.0,8531.27
52230000.0,13874.547,2341.975,3344.7,5686.674999999999
52240000.0,14106.406,2882.345,3840.8,6723.145
52250000.0,10709.922,2265.595,2972.8,5238.395
52260000.0,6676.656,728.69,903.15,1631.8400000000001
52270000.0,8793.156,480.465,550.65,1031.115
52280000.0,14192.719,2258.565,2959.6,5218.165
52290000.0,24115.234,5190.115,7135.3,12325.415
52300000.0,22064.641,4018.11,5861.7,9879.81
52310000.0,21994.188,4227.605,5679.75,9907.355
52320000.0,22042.062,3993.13,5874.35,9867.48
52330000.0,19701.078,3071.35,4402.9,7474.25
52340000.0,21538.578,3833.27,5515.0,9348.27
52350000.0,20226.891,3451.815,4641.95,8093.764999999999
52360000.0,18410.062,3954.62,5597.1,9551.720000000001
52370000.0,7237.062,804.23,1116.15,1920.38
52380000.0,8306.672,785.69,899.2,1684.89
52390000.0,10436.016,666.14,840.15,1506.29
52400000.0,14518.422,2097.65,2660.0,4757.65
52410000.0,19215.281,4011.23,5224.35,9235.58
52420000.0,17512.562,3316.28,4428.45,7744.73
52430000.0,17314.109,3176.55,4155.6,7332.150000000001
52440000.0,17571.734,3351.4,4450.25,7801.65
52450000.0,14270.406,1855.665,2432.8,4288.465
52460000.0,16354.234,2909.715,3676.65,6586.365
52470000.0,11343.109,2447.745,2726.85,5174.594999999999
52480000.0,7051.125,893.95,1086.5,1980.45
52490000.0,7124.062,337.465,353.35,690.815
52500000.0,14654.438,3292.485,4221.9,7514.385
52510000.0,14962.719,3321.04,4538.75,7859.79
52520000.0,13862.734,2778.675,3797.95,6576.625
52530000.0,13847.938,2769.575,3801.3,6570.875
52540000.0,13193.828,2528.73,3399.25,5927.98
52550000.0,15285.75,3409.985,4599.3,8009.285
52560000.0,16870.984,3659.425,4899.0,8558.425
52570000.0,20097.75,4617.025,6046.9,10663.925
52580000.0,21136.812,4853.59,6481.7,11335.29
52590000.0,20840.172,4524.155,6429.0,10953.154999999999
52600000.0,20243.562,4402.985,6148.45,10551.435
52610000.0,18253.453,3610.525,4739.15,8349.675
52620000.0,19892.469,4167.645,6024.8,10192.445
52630000.0,19298.453,4032.565,5352.5,9385.065
52640000.0,16192.969,3343.285,4631.65,7974.9349999999995
52650000.0,15611.234,3490.345,4737.6,8227.945
52660000.0,13102.016,3326.0,4304.5,7630.5
52670000.0,6345.047,599.15,701.05,1300.1999999999998
52680000.0,9090.406,602.265,726.05,1328.315
52690000.0,16621.562,3290.965,4258.2,7549.165
52700000.0,22154.25,4357.3,6011.7,10369.0
52710000.0,22208.359,4109.485,5916.3,10025.785
52720000.0,22011.609,4157.375,5625.15,9782.525
52730000.0,21418.719,3731.34,5499.3,9230.64
52740000.0,20215.766,3411.835,4640.25,8052.085
52750000.0,22386.906,4235.095,5984.95,10220.045
52760000.0,21556.75,3960.26,5461.1,9421.36
52770000.0,19187.172,4282.11,6049.2,10331.31
52780000.0,7270.078,811.15,1142.25,1953.4
52790000.0,8306.672,785.69,899.2,1684.89
52800000.0,10406.344,643.565,833.05,1476.615
52810000.0,17043.016,3185.285,4096.95,7282.235
52820000.0,17391.812,3197.365,4214.75,7412.115
52830000.0,17203.109,3207.215,4228.05,7435.265
52840000.0,15756.453,2517.315,3257.15,5774.465
52850000.0,16344.859,2861.005,3713.75,6574.755
52860000.0,15249.281,2317.315,2950.0,5267.3150000000005
52870000.0,17972.109,3561.875,4642.4,8204.275
52880000.0,11951.609,2705.265,3077.85,5783.115
52890000.0,7110.359,987.52,1013.05,2000.57
52900000.0,7407.562,498.25,476.05,974.3
52910000.0,12295.0,2306.14,2870.05,5176.1900000000005
52920000.0,13690.625,2803.27,3795.7,6598.969999999999
52930000.0,13734.656,2757.685,3688.55,6446.235000000001
52940000.0,15018.016,3242.635,4484.85,7727.485000000001
52950000.0,11578.297,1854.15,2547.15,4401.3
52960000.0,14949.312,3248.425,4417.6,7666.025000000001
52970000.0,14885.141,2869.145,3778.2,6647.344999999999
52980000.0,17040.578,3414.74,4092.6,7507.34
52990000.0,25630.672,6639.065,9171.5,15810.564999999999
53000000.0,19797.109,4129.62,5872.35,10001.970000000001
53010000.0,20111.781,4423.89,5993.35,10417.240000000002
53020000.0,19381.703,4078.09,5402.2,9480.29
53030000.0,18786.969,3675.425,5388.6,9064.025000000001
53040000.0,19115.703,3977.755,5229.35,9207.105
53050000.0,14156.406,2508.765,3434.45,5943.215
53060000.0,11573.719,1876.855,2313.6,4190.455
53070000.0,13045.438,3270.765,4303.15,7573.914999999999
53080000.0,6774.297,769.865,959.6,1729.4650000000001
53090000.0,8793.156,480.465,550.65,1031.115
53100000.0,16245.016,3124.515,4046.05,7170.5650000000005
53110000.0,23955.891,5127.57,7029.7,12157.27
53120000.0,19451.281,2912.91,4377.15,7290.0599999999995
53130000.0,23248.203,4725.035,6352.9,11077.935
53140000.0,21012.875,3585.47,5239.5,8824.97
53150000.0,24327.0,5074.87,7018.7,12093.57
53160000.0,19621.75,3054.265,4381.8,7436.0650000000005
53170000.0,24483.891,5227.845,7132.1,12359.945
53180000.0,17524.812,3595.12,5075.95,8671.07
53190000.0,7246.422,802.26,1129.85,1932.11
53200000.0,8306.672,785.69,899.2,1684.89
53210000.0,10379.781,637.525,812.5,1450.025
53220000.0,16678.844,2998.175,3919.9,6918.075000000001
53230000.0,18800.781,3758.305,5062.75,8821.055
53240000.0,14440.391,2053.17,2619.35,4672.52
53250000.0,17995.609,3481.905,4531.75,8013.655000000001
53260000.0,15951.703,2716.75,3464.85,6181.6
53270000.0,18952.641,3857.91,5112.8,8970.71
53280000.0,14744.25,2238.49,2737.95,4976.44
53290000.0,15738.812,4301.785,5268.5,9570.285
53300000.0,7143.484,929.875,1142.95,2072.825
53310000.0,7071.391,317.29,323.1,640.3900000000001
53320000.0,12626.453,2433.255,3074.4,5507.655000000001
53330000.0,13756.172,2825.91,3878.5,6704.41
53340000.0,13349.078,2590.415,3492.75,6083.165
53350000.0,15547.078,3496.52,4769.0,8265.52
53360000.0,11411.172,1811.94,2453.15,4265.09
53370000.0,12080.234,2104.965,2754.85,4859.8150000000005
53380000.0,18045.453,4161.94,5568.4,9730.34
53390000.0,19657.938,4496.11,5635.5,10131.61
53400000.0,21875.797,5078.45,6986.8,12065.25
53410000.0,19716.375,4081.55,5745.35,9826.900000000001
53420000.0,19969.359,4313.515,5961.3,10274.815
53430000.0,19793.312,4234.065,5653.05,9887.115
53440000.0,18331.766,3470.44,5191.5,8661.94
53450000.0,15680.953,2513.225,3278.0,5791.225
53460000.0,17036.844,3701.81,5130.15,8831.96
53470000.0,14955.859,3347.76,4224.85,7572.610000000001
53480000.0,11849.688,2815.82,3562.3,6378.120000000001
53490000.0,6581.016,691.985,844.2,1536.185
53500000.0,8978.344,556.26,660.05,1216.31
53510000.0,14190.75,2236.41,2984.45,5220.86
53520000.0,21413.297,4099.27,5580.1,9679.37
53530000.0,18590.688,2574.9,3925.5,6500.4
53540000.0,22400.094,4289.055,5952.0,10241.055
53550000.0,20021.594,3195.47,4638.2,7833.67
53560000.0,21672.672,4049.425,5389.8,9439.225
53570000.0,21191.672,3648.67,5359.6,9008.27
53580000.0,21533.766,4017.155,5474.0,9491.155
53590000.0,19323.109,4289.165,6187.25,10476.415
53600000.0,7185.922,790.54,1081.1,1871.6399999999999
53610000.0,8306.672,785.69,899.2,1684.89
53620000.0,10366.016,622.985,813.3,1436.2849999999999
53630000.0,14625.422,2127.66,2737.0,4864.66
53640000.0,16507.281,2804.605,3722.95,6527.555
53650000.0,14098.875,1856.98,2474.05,4331.030000000001
53660000.0,17347.016,3126.78,4238.25,7365.030000000001
53670000.0,14950.562,2303.895,2876.55,5180.445
53680000.0,16250.25,2758.71,3509.55,6268.26
53690000.0,16692.625,2997.63,3927.2,6924.83
53700000.0,13352.578,3263.815,3920.25,7184.0650000000005
53710000.0,7120.266,950.605,1081.25,2031.855
53720000.0,7451.438,500.55,519.85,1020.4000000000001
53730000.0,15381.812,3558.775,4683.0,8241.775
53740000.0,13594.594,2745.15,3769.3,6514.450000000001
53750000.0,12520.594,2250.755,3003.95,5254.705
53760000.0,13693.297,2707.59,3726.7,6434.29
53770000.0,12075.578,2102.425,2829.3,4931.725
53780000.0,15328.359,3447.0,4595.85,8042.85
53790000.0,17465.719,3975.955,5174.55,9150.505000000001
53800000.0,20627.641,4935.995,6168.0,11103.994999999999
53810000.0,23997.875,5934.585,8250.2,14184.785
53820000.0,19535.688,4006.895,5658.15,9665.045
53830000.0,19216.062,4060.67,5460.8,9521.470000000001
53840000.0,17831.938,3432.89,4552.85,7985.74
53850000.0,19100.172,3859.355,5520.25,9379.605
53860000.0,19333.391,4109.915,5312.5,9422.415
53870000.0,16816.969,3660.09,4951.95,8612.04
53880000.0,15689.625,3602.135,4704.2,8306.335
53890000.0,13381.344,3431.715,4478.1,7909.8150000000005
53900000.0,6456.0,631.85,779.35,1411.2
53910000.0,8793.156,480.465,550.65,1031.115
53920000.0,16692.562,3291.035,4329.35,7620.385
53930000.0,22845.422,4647.805,6408.0,11055.805
53940000.0,22610.328,4227.125,6200.8,10427.925
53950000.0,23239.156,4610.41,6408.8,11019.21
53960000.0,19358.859,2840.625,4337.1,7177.725
53970000.0,22714.5,4456.7,6055.9,10512.599999999999
53980000.0,20649.906,3531.2,4937.5,8468.7
53990000.0,20816.797,3755.125,4963.35,8718.475
54000000.0,17983.453,3747.795,5395.7,9143.494999999999
54010000.0,7248.5,815.925,1118.3,1934.225
54020000.0,8306.672,785.69,899.2,1684.89
54030000.0,10296.312,601.615,787.45,1389.065
54040000.0,17453.75,3298.415,4394.6,7693.015
54050000.0,18042.344,3476.44,4586.15,8062.59
54060000.0,17435.422,3313.16,4354.45,7667.61
54070000.0,17877.016,3378.645,4516.4,7895.045
54080000.0,14659.531,2135.41,2754.05,4889.46
54090000.0,17850.297,3410.095,4458.25,7868.344999999999
54100000.0,16079.031,2811.93,3499.25,6311.18
54110000.0,11792.531,2617.63,3006.35,5623.98
54120000.0,6835.719,802.36,962.7,1765.06
54130000.0,7224.656,372.94,416.2,789.14
54140000.0,10295.953,1472.965,1777.4,3250.365
54150000.0,12772.703,2426.225,3303.65,5729.875
54160000.0,15421.359,3498.26,4634.7,8132.96
54170000.0,14509.812,3067.5,4154.05,7221.55
54180000.0,12621.062,2304.525,3093.6,5398.125
54190000.0,12995.547,2476.71,3302.9,5779.610000000001
54200000.0,15305.25,3071.69,3964.0,7035.6900000000005
54210000.0,19752.438,4452.535,5785.4,10237.935
54220000.0,23108.688,5583.575,7707.4,13290.974999999999
54230000.0,18904.766,3734.485,5280.85,9015.335000000001
54240000.0,21863.141,5178.735,6997.05,12175.785
54250000.0,18584.516,3798.485,4905.9,8704.385
54260000.0,19550.891,4019.505,5813.25,9832.755000000001
54270000.0,17330.812,3206.125,4223.3,7429.425
54280000.0,14647.812,2708.425,3721.4,6429.825000000001
54290000.0,15092.297,3304.495,4404.55,7709.045
54300000.0,12339.625,2961.73,3906.4,6868.13
54310000.0,6589.906,690.365,854.7,1545.065
54320000.0,9281.281,674.055,845.15,1519.205
54330000.0,17005.672,3434.8,4500.9,7935.7
54340000.0,20014.375,3563.18,4715.0,8278.18
54350000.0,18387.062,2525.275,3734.55,6259.825000000001
54360000.0,23289.438,4696.53,6375.2,11071.73
54370000.0,19251.219,2827.945,4244.35,7072.295
54380000.0,22594.188,4404.58,5956.2,10360.779999999999
54390000.0,21319.562,3795.07,5347.8,9142.87
54400000.0,23077.047,4549.455,6356.2,10905.654999999999
54410000.0,18546.578,4081.53,5634.25,9715.78
54420000.0,7135.5,757.065,1064.15,1821.2150000000001
54430000.0,8306.672,785.69,899.2,1684.89
54440000.0,10444.875,664.935,850.15,1515.085
54450000.0,17898.297,3502.215,4635.3,8137.515
54460000.0,15051.75,2189.57,2882.45,5072.02
54470000.0,13863.5,1800.86,2294.8,4095.66
54480000.0,17702.078,3360.615,4359.5,7720.115
54490000.0,14123.016,1907.25,2445.65,4352.9
54500000.0,17383.609,3187.08,4214.55,7401.63
54510000.0,16560.375,3020.49,3772.1,6792.59
54520000.0,13738.828,3428.035,4142.3,7570.335
54530000.0,7642.203,1231.035,1259.75,2490.785
54540000.0,7549.922,550.415,563.95,1114.365
54550000.0,11965.078,2121.58,2724.7,4846.28
54560000.0,16902.469,4159.39,5646.9,9806.29
54570000.0,14911.969,3261.415,4362.15,7623.565
54580000.0,11925.562,1988.55,2753.3,4741.85
54590000.0,12600.734,2339.525,3072.95,5412.475
54600000.0,12422.109,2201.305,3041.5,5242.805
54610000.0,16227.406,3365.955,4560.3,7926.255
54620000.0,19269.078,4374.915,5473.4,9848.314999999999
54630000.0,19950.219,4307.115,5846.25,10153.365
54640000.0,23106.594,5484.285,7735.25,13219.535
54650000.0,21038.906,4821.87,6580.25,11402.119999999999
54660000.0,16401.969,2852.34,3648.25,6500.59
54670000.0,19320.109,3931.88,5681.0,9612.880000000001
54680000.0,16546.75,2865.7,3772.5,6638.2
54690000.0,15421.984,3007.735,4196.2,7203.9349999999995
54700000.0,14076.391,2949.02,3744.1,6693.12
54710000.0,11764.125,2707.6,3585.0,6292.6
54720000.0,6713.109,731.93,936.35,1668.28
54730000.0,8793.156,480.465,550.65,1031.115
54740000.0,15981.062,2994.56,3909.8,6904.360000000001
54750000.0,21585.641,4104.365,5696.1,9800.465
54760000.0,20973.672,3670.34,5182.85,8853.19
54770000.0,20070.844,3412.355,4560.6,7972.955
54780000.0,22707.078,4417.24,6161.6,10578.84
54790000.0,22830.547,4539.095,6053.5,10592.595000000001
54800000.0,21934.844,3985.53,5768.15,9753.68
54810000.0,22905.328,4507.19,6238.05,10745.24
54820000.0,20589.594,4890.925,6852.0,11742.925
54830000.0,7318.422,839.28,1164.8,2004.08
54840000.0,8306.672,785.69,899.2,1684.89
54850000.0,10423.047,647.245,846.05,1493.295
54860000.0,16397.812,2875.085,3761.95,6637.035
54870000.0,16897.109,2979.565,3937.85,6917.415
54880000.0,16559.25,2942.015,3849.4,6791.415
54890000.0,15055.047,2150.305,2922.75,5073.055
54900000.0,18877.516,3966.455,5140.95,9107.404999999999
54910000.0,16854.219,3039.69,3832.55,6872.24
54920000.0,16732.188,3081.14,3883.25,6964.389999999999
54930000.0,14551.391,3775.7,4607.2,8382.9
54940000.0,7082.328,891.94,1119.7,2011.64
54950000.0,7107.0,334.225,341.8,676.0250000000001
54960000.0,13746.484,2863.17,3743.25,6606.42
54970000.0,14414.812,3169.035,4149.6,7318.635
54980000.0,13082.688,2479.64,3377.85,5857.49
54990000.0,14677.641,3095.29,4296.3,7391.59
55000000.0,14460.656,3090.205,4086.6,7176.805
55010000.0,14850.484,3238.74,4328.45,7567.19
55020000.0,18590.75,4400.89,5870.25,10271.14
55030000.0,18004.469,3740.96,4739.55,8480.51
55040000.0,22122.734,5228.7,7092.65,12321.349999999999
55050000.0,20763.578,4629.03,6266.3,10895.33
55060000.0,19826.312,4298.81,5835.35,10134.16
55070000.0,18623.797,3791.53,4986.05,8777.58
55080000.0,20372.422,4471.005,6383.6,10854.605
55090000.0,18560.734,3784.715,4927.4,8712.115
55100000.0,17785.375,4057.625,5509.75,9567.375
55110000.0,13186.531,2535.585,3267.7,5803.285
55120000.0,12352.531,2994.655,3886.35,6881.005
55130000.0,6525.047,662.915,817.3,1480.215
55140000.0,9046.391,585.3,699.05,1284.35
55150000.0,18094.078,3898.25,5125.85,9024.1
55160000.0,23098.797,4767.66,6555.0,11322.66
55170000.0,23820.672,4830.765,6803.0,11633.765
55180000.0,24205.219,4975.525,7014.25,11989.775
55190000.0,21149.875,3680.645,5311.55,8992.195
55200000.0,22552.234,4265.115,6069.45,10334.564999999999
55210000.0,22007.844,4001.09,5827.85,9828.94
55220000.0,22889.25,4530.745,6232.3,10763.045
55230000.0,18701.219,4094.705,5752.75,9847.455
55240000.0,7124.859,750.185,1060.35,1810.5349999999999
55250000.0,8306.672,785.69,899.2,1684.89
55260000.0,10345.062,623.04,792.25,1415.29
55270000.0,18831.609,3911.92,5158.9,9070.82
55280000.0,18632.891,3686.595,4966.6,8653.195
55290000.0,19248.391,4098.88,5381.65,9480.529999999999
55300000.0,18562.922,3678.155,4902.85,8581.005000000001
55310000.0,16454.703,2908.705,3775.9,6684.605
55320000.0,17621.375,3279.58,4359.85,7639.43
55330000.0,17160.312,3203.205,4189.25,7392.455
55340000.0,13840.844,3447.665,4224.65,7672.315
55350000.0,7094.453,946.95,1076.25,2023.2
55360000.0,7369.516,448.555,454.65,903.2049999999999
55370000.0,11974.531,2135.815,2715.7,4851.514999999999
55380000.0,14766.594,3314.975,4308.2,7623.174999999999
55390000.0,13030.344,2436.88,3323.2,5760.08
55400000.0,13366.172,2482.13,3557.5,6039.63
55410000.0,14648.922,3108.48,4218.35,7326.83
55420000.0,16369.516,3827.93,5220.05,9047.98
55430000.0,17023.438,3716.445,4969.65,8686.095
55440000.0,21162.594,5078.93,6530.75,11609.68
55450000.0,22947.938,5545.875,7546.55,13092.425
55460000.0,20768.625,4577.305,6258.95,10836.255000000001
