Time,count = reset,count = 0,count = 1,count = 2,count = 3,count = 4,count = 5,count = 6,count = 7,count = 8,count = 9,count = 10,count = 11,count = 12,count = 13,count = 14,count = 15,count = 16,count = 17,count = 18,count = 19,count = 20,count = 21,count = 22,count = 23,count = 24,count = 25,count = 26,count = 27,count = 28,count = 29,count = 30
53640000.0,,,,,,,,16507.281000000003,,,,,,,,,,,,,,,,,,,,,,,,
53650000.0,,,,,,,,14098.875,,,,,,,,,,,,,,,,,,,,,,,,
53660000.0,,,,,,,,17347.016,,,,,,,,,,,,,,,,,,,,,,,,
53670000.0,,,,,,,,14950.562,,,,,,,,,,,,,,,,,,,,,,,,
53680000.0,,,,,,,,16250.25,,,,,,,,,,,,,,,,,,,,,,,,
53690000.0,,,,,,,,16692.625,,,,,,,,,,,,,,,,,,,,,,,,
53700000.0,,,,,,,,13352.578000000001,,,,,,,,,,,,,,,,,,,,,,,,
53710000.0,,,,,,,,7120.266,,,,,,,,,,,,,,,,,,,,,,,,
53720000.0,,,,,,,,7451.438,,,,,,,,,,,,,,,,,,,,,,,,
53730000.0,,,,,,,,15381.812,,,,,,,,,,,,,,,,,,,,,,,,
53740000.0,,,,,,,,13594.594,,,,,,,,,,,,,,,,,,,,,,,,
53750000.0,,,,,,,,12520.594,,,,,,,,,,,,,,,,,,,,,,,,
53760000.0,,,,,,,,13693.296999999999,,,,,,,,,,,,,,,,,,,,,,,,
53770000.0,,,,,,,,12075.578000000001,,,,,,,,,,,,,,,,,,,,,,,,
53780000.0,,,,,,,,15328.358999999999,,,,,,,,,,,,,,,,,,,,,,,,
53790000.0,,,,,,,,17465.718999999997,,,,,,,,,,,,,,,,,,,,,,,,
53800000.0,,,,,,,,20627.641,,,,,,,,,,,,,,,,,,,,,,,,
53810000.0,,,,,,,,23997.875,,,,,,,,,,,,,,,,,,,,,,,,
53820000.0,,,,,,,,19535.688000000002,,,,,,,,,,,,,,,,,,,,,,,,
53830000.0,,,,,,,,19216.061999999998,,,,,,,,,,,,,,,,,,,,,,,,
53840000.0,,,,,,,,17831.938000000002,,,,,,,,,,,,,,,,,,,,,,,,
53850000.0,,,,,,,,19100.172,,,,,,,,,,,,,,,,,,,,,,,,
53860000.0,,,,,,,,19333.391,,,,,,,,,,,,,,,,,,,,,,,,
53870000.0,,,,,,,,16816.968999999997,,,,,,,,,,,,,,,,,,,,,,,,
53880000.0,,,,,,,,15689.625,,,,,,,,,,,,,,,,,,,,,,,,
53890000.0,,,,,,,,13381.344,,,,,,,,,,,,,,,,,,,,,,,,
53900000.0,,,,,,,,6456.0,,,,,,,,,,,,,,,,,,,,,,,,
53910000.0,,,,,,,,8793.155999999999,,,,,,,,,,,,,,,,,,,,,,,,
53920000.0,,,,,,,,16692.561999999998,,,,,,,,,,,,,,,,,,,,,,,,
53930000.0,,,,,,,,22845.422000000002,,,,,,,,,,,,,,,,,,,,,,,,
53940000.0,,,,,,,,22610.327999999998,,,,,,,,,,,,,,,,,,,,,,,,
53950000.0,,,,,,,,23239.156000000003,,,,,,,,,,,,,,,,,,,,,,,,
53960000.0,,,,,,,,19358.859,,,,,,,,,,,,,,,,,,,,,,,,
53970000.0,,,,,,,,22714.5,,,,,,,,,,,,,,,,,,,,,,,,
53980000.0,,,,,,,,20649.906000000003,,,,,,,,,,,,,,,,,,,,,,,,
53990000.0,,,,,,,,20816.797,,,,,,,,,,,,,,,,,,,,,,,,
54000000.0,,,,,,,,17983.453,,,,,,,,,,,,,,,,,,,,,,,,
54010000.0,,,,,,,,7248.5,,,,,,,,,,,,,,,,,,,,,,,,
54020000.0,,,,,,,,8306.671999999999,,,,,,,,,,,,,,,,,,,,,,,,
54030000.0,,,,,,,,10296.312,,,,,,,,,,,,,,,,,,,,,,,,
54040000.0,,,,,,,,17453.75,,,,,,,,,,,,,,,,,,,,,,,,
54050000.0,,,,,,,,18042.343999999997,,,,,,,,,,,,,,,,,,,,,,,,
54060000.0,,,,,,,,17435.422,,,,,,,,,,,,,,,,,,,,,,,,
54070000.0,,,,,,,,17877.016,,,,,,,,,,,,,,,,,,,,,,,,
54080000.0,,,,,,,,14659.531,,,,,,,,,,,,,,,,,,,,,,,,
54090000.0,,,,,,,,17850.297,,,,,,,,,,,,,,,,,,,,,,,,
54100000.0,,,,,,,,16079.031,,,,,,,,,,,,,,,,,,,,,,,,
54110000.0,,,,,,,,11792.531,,,,,,,,,,,,,,,,,,,,,,,,
54120000.0,,,,,,,,6835.719,,,,,,,,,,,,,,,,,,,,,,,,
54130000.0,,,,,,,,7224.656,,,,,,,,,,,,,,,,,,,,,,,,
54140000.0,,,,,,,,10295.953000000001,,,,,,,,,,,,,,,,,,,,,,,,
54150000.0,,,,,,,,12772.703000000001,,,,,,,,,,,,,,,,,,,,,,,,
54160000.0,,,,,,,,15421.358999999999,,,,,,,,,,,,,,,,,,,,,,,,
54170000.0,,,,,,,,14509.812,,,,,,,,,,,,,,,,,,,,,,,,
54180000.0,,,,,,,,12621.062,,,,,,,,,,,,,,,,,,,,,,,,
54190000.0,,,,,,,,12995.546999999999,,,,,,,,,,,,,,,,,,,,,,,,
54200000.0,,,,,,,,15305.25,,,,,,,,,,,,,,,,,,,,,,,,
54210000.0,,,,,,,,19752.438000000002,,,,,,,,,,,,,,,,,,,,,,,,
54220000.0,,,,,,,,23108.688,,,,,,,,,,,,,,,,,,,,,,,,
54230000.0,,,,,,,,18904.766,,,,,,,,,,,,,,,,,,,,,,,,
54240000.0,,,,,,,,21863.141,,,,,,,,,,,,,,,,,,,,,,,,
54250000.0,,,,,,,,18584.516,,,,,,,,,,,,,,,,,,,,,,,,
54260000.0,,,,,,,,19550.891,,,,,,,,,,,,,,,,,,,,,,,,
54270000.0,,,,,,,,17330.811999999998,,,,,,,,,,,,,,,,,,,,,,,,
54280000.0,,,,,,,,14647.812,,,,,,,,,,,,,,,,,,,,,,,,
54290000.0,,,,,,,,15092.296999999999,,,,,,,,,,,,,,,,,,,,,,,,
54300000.0,,,,,,,,12339.625,,,,,,,,,,,,,,,,,,,,,,,,
54310000.0,,,,,,,,6589.906,,,,,,,,,,,,,,,,,,,,,,,,
54320000.0,,,,,,,,9281.280999999999,,,,,,,,,,,,,,,,,,,,,,,,
54330000.0,,,,,,,,17005.672,,,,,,,,,,,,,,,,,,,,,,,,
54340000.0,,,,,,,,20014.375,,,,,,,,,,,,,,,,,,,,,,,,
54350000.0,,,,,,,,18387.061999999998,,,,,,,,,,,,,,,,,,,,,,,,
54360000.0,,,,,,,,23289.438,,,,,,,,,,,,,,,,,,,,,,,,
54370000.0,,,,,,,,19251.218999999997,,,,,,,,,,,,,,,,,,,,,,,,
54380000.0,,,,,,,,22594.188,,,,,,,,,,,,,,,,,,,,,,,,
54390000.0,,,,,,,,21319.562,,,,,,,,,,,,,,,,,,,,,,,,
54400000.0,,,,,,,,23077.047000000002,,,,,,,,,,,,,,,,,,,,,,,,
54410000.0,,,,,,,,18546.578,,,,,,,,,,,,,,,,,,,,,,,,
54420000.0,,,,,,,,7135.5,,,,,,,,,,,,,,,,,,,,,,,,
54430000.0,,,,,,,,8306.671999999999,,,,,,,,,,,,,,,,,,,,,,,,
54440000.0,,,,,,,,10444.875,,,,,,,,,,,,,,,,,,,,,,,,
54450000.0,,,,,,,,17898.297,,,,,,,,,,,,,,,,,,,,,,,,
54460000.0,,,,,,,,15051.75,,,,,,,,,,,,,,,,,,,,,,,,
54470000.0,,,,,,,,13863.5,,,,,,,,,,,,,,,,,,,,,,,,
54480000.0,,,,,,,,17702.078,,,,,,,,,,,,,,,,,,,,,,,,
54490000.0,,,,,,,,14123.016000000001,,,,,,,,,,,,,,,,,,,,,,,,
54500000.0,,,,,,,,17383.609,,,,,,,,,,,,,,,,,,,,,,,,
54510000.0,,,,,,,,16560.375,,,,,,,,,,,,,,,,,,,,,,,,
54520000.0,,,,,,,,13738.828000000001,,,,,,,,,,,,,,,,,,,,,,,,
54530000.0,,,,,,,,7642.203,,,,,,,,,,,,,,,,,,,,,,,,
54540000.0,,,,,,,,7549.922,,,,,,,,,,,,,,,,,,,,,,,,
54550000.0,,,,,,,,11965.078000000001,,,,,,,,,,,,,,,,,,,,,,,,
54560000.0,,,,,,,,16902.468999999997,,,,,,,,,,,,,,,,,,,,,,,,
54570000.0,,,,,,,,14911.969,,,,,,,,,,,,,,,,,,,,,,,,
54580000.0,,,,,,,,11925.562,,,,,,,,,,,,,,,,,,,,,,,,
54590000.0,,,,,,,,12600.733999999999,,,,,,,,,,,,,,,,,,,,,,,,
54600000.0,,,,,,,,12422.108999999999,,,,,,,,,,,,,,,,,,,,,,,,
54610000.0,,,,,,,,16227.406,,,,,,,,,,,,,,,,,,,,,,,,
54620000.0,,,,,,,,19269.078,,,,,,,,,,,,,,,,,,,,,,,,
54630000.0,,,,,,,,19950.218999999997,,,,,,,,,,,,,,,,,,,,,,,,
54640000.0,,,,,,,,23106.593999999997,,,,,,,,,,,,,,,,,,,,,,,,
54650000.0,,,,,,,,21038.906000000003,,,,,,,,,,,,,,,,,,,,,,,,
54660000.0,,,,,,,,16401.968999999997,,,,,,,,,,,,,,,,,,,,,,,,
54670000.0,,,,,,,,19320.109,,,,,,,,,,,,,,,,,,,,,,,,
54680000.0,,,,,,,,16546.75,,,,,,,,,,,,,,,,,,,,,,,,
54690000.0,,,,,,,,15421.983999999999,,,,,,,,,,,,,,,,,,,,,,,,
54700000.0,,,,,,,,14076.391000000001,,,,,,,,,,,,,,,,,,,,,,,,
54710000.0,,,,,,,,11764.125,,,,,,,,,,,,,,,,,,,,,,,,
54720000.0,,,,,,,,6713.109,,,,,,,,,,,,,,,,,,,,,,,,
54730000.0,,,,,,,,8793.155999999999,,,,,,,,,,,,,,,,,,,,,,,,
54740000.0,,,,,,,,15981.062,,,,,,,,,,,,,,,,,,,,,,,,
54750000.0,,,,,,,,21585.641,,,,,,,,,,,,,,,,,,,,,,,,
54760000.0,,,,,,,,20973.672000000002,,,,,,,,,,,,,,,,,,,,,,,,
54770000.0,,,,,,,,20070.843999999997,,,,,,,,,,,,,,,,,,,,,,,,
54780000.0,,,,,,,,22707.077999999998,,,,,,,,,,,,,,,,,,,,,,,,
54790000.0,,,,,,,,22830.547000000002,,,,,,,,,,,,,,,,,,,,,,,,
54800000.0,,,,,,,,21934.843999999997,,,,,,,,,,,,,,,,,,,,,,,,
54810000.0,,,,,,,,22905.327999999998,,,,,,,,,,,,,,,,,,,,,,,,
54820000.0,,,,,,,,20589.593999999997,,,,,,,,,,,,,,,,,,,,,,,,
54830000.0,,,,,,,,7318.422,,,,,,,,,,,,,,,,,,,,,,,,
54840000.0,,,,,,,,8306.671999999999,,,,,,,,,,,,,,,,,,,,,,,,
54850000.0,,,,,,,,10423.046999999999,,,,,,,,,,,,,,,,,,,,,,,,
54860000.0,,,,,,,,16397.811999999998,,,,,,,,,,,,,,,,,,,,,,,,
54870000.0,,,,,,,,16897.109,,,,,,,,,,,,,,,,,,,,,,,,
54880000.0,,,,,,,,16559.25,,,,,,,,,,,,,,,,,,,,,,,,
54890000.0,,,,,,,,15055.046999999999,,,,,,,,,,,,,,,,,,,,,,,,
54900000.0,,,,,,,,18877.516,,,,,,,,,,,,,,,,,,,,,,,,
54910000.0,,,,,,,,16854.218999999997,,,,,,,,,,,,,,,,,,,,,,,,
54920000.0,,,,,,,,16732.188000000002,,,,,,,,,,,,,,,,,,,,,,,,
54930000.0,,,,,,,,14551.391000000001,,,,,,,,,,,,,,,,,,,,,,,,
54940000.0,,,,,,,,7082.328,,,,,,,,,,,,,,,,,,,,,,,,
54950000.0,,,,,,,,7107.0,,,,,,,,,,,,,,,,,,,,,,,,
54960000.0,,,,,,,,13746.483999999999,,,,,,,,,,,,,,,,,,,,,,,,
54970000.0,,,,,,,,14414.812,,,,,,,,,,,,,,,,,,,,,,,,
54980000.0,,,,,,,,13082.688,,,,,,,,,,,,,,,,,,,,,,,,
54990000.0,,,,,,,,14677.641000000001,,,,,,,,,,,,,,,,,,,,,,,,
55000000.0,,,,,,,,14460.656,,,,,,,,,,,,,,,,,,,,,,,,
55010000.0,,,,,,,,14850.483999999999,,,,,,,,,,,,,,,,,,,,,,,,
55020000.0,,,,,,,,18590.75,,,,,,,,,,,,,,,,,,,,,,,,
55030000.0,,,,,,,,18004.468999999997,,,,,,,,,,,,,,,,,,,,,,,,
55040000.0,,,,,,,,22122.734,,,,,,,,,,,,,,,,,,,,,,,,
55050000.0,,,,,,,,20763.578,,,,,,,,,,,,,,,,,,,,,,,,
55060000.0,,,,,,,,19826.311999999998,,,,,,,,,,,,,,,,,,,,,,,,
55070000.0,,,,,,,,18623.797,,,,,,,,,,,,,,,,,,,,,,,,
55080000.0,,,,,,,,20372.422,,,,,,,,,,,,,,,,,,,,,,,,
55090000.0,,,,,,,,18560.734,,,,,,,,,,,,,,,,,,,,,,,,
55100000.0,,,,,,,,17785.375,,,,,,,,,,,,,,,,,,,,,,,,
55110000.0,,,,,,,,13186.531,,,,,,,,,,,,,,,,,,,,,,,,
55120000.0,,,,,,,,12352.531,,,,,,,,,,,,,,,,,,,,,,,,
55130000.0,,,,,,,,6525.047,,,,,,,,,,,,,,,,,,,,,,,,
55140000.0,,,,,,,,9046.391,,,,,,,,,,,,,,,,,,,,,,,,
55150000.0,,,,,,,,18094.078,,,,,,,,,,,,,,,,,,,,,,,,
55160000.0,,,,,,,,23098.797000000002,,,,,,,,,,,,,,,,,,,,,,,,
55170000.0,,,,,,,,23820.672000000002,,,,,,,,,,,,,,,,,,,,,,,,
55180000.0,,,,,,,,24205.218999999997,,,,,,,,,,,,,,,,,,,,,,,,
55190000.0,,,,,,,,21149.875,,,,,,,,,,,,,,,,,,,,,,,,
55200000.0,,,,,,,,22552.234,,,,,,,,,,,,,,,,,,,,,,,,
55210000.0,,,,,,,,22007.843999999997,,,,,,,,,,,,,,,,,,,,,,,,
55220000.0,,,,,,,,22889.25,,,,,,,,,,,,,,,,,,,,,,,,
55230000.0,,,,,,,,18701.218999999997,,,,,,,,,,,,,,,,,,,,,,,,
55240000.0,,,,,,,,7124.859,,,,,,,,,,,,,,,,,,,,,,,,
55250000.0,,,,,,,,8306.671999999999,,,,,,,,,,,,,,,,,,,,,,,,
55260000.0,,,,,,,,10345.062,,,,,,,,,,,,,,,,,,,,,,,,
55270000.0,,,,,,,,18831.609,,,,,,,,,,,,,,,,,,,,,,,,
55280000.0,,,,,,,,18632.891,,,,,,,,,,,,,,,,,,,,,,,,
55290000.0,,,,,,,,19248.391,,,,,,,,,,,,,,,,,,,,,,,,
55300000.0,,,,,,,,18562.922,,,,,,,,,,,,,,,,,,,,,,,,
55310000.0,,,,,,,,16454.703,,,,,,,,,,,,,,,,,,,,,,,,
55320000.0,,,,,,,,17621.375,,,,,,,,,,,,,,,,,,,,,,,,
55330000.0,,,,,,,,17160.311999999998,,,,,,,,,,,,,,,,,,,,,,,,
55340000.0,,,,,,,,13840.844,,,,,,,,,,,,,,,,,,,,,,,,
55350000.0,,,,,,,,7094.453,,,,,,,,,,,,,,,,,,,,,,,,
55360000.0,,,,,,,,7369.516,,,,,,,,,,,,,,,,,,,,,,,,
55370000.0,,,,,,,,11974.531,,,,,,,,,,,,,,,,,,,,,,,,
55380000.0,,,,,,,,14766.594,,,,,,,,,,,,,,,,,,,,,,,,
55390000.0,,,,,,,,13030.344,,,,,,,,,,,,,,,,,,,,,,,,
55400000.0,,,,,,,,13366.171999999999,,,,,,,,,,,,,,,,,,,,,,,,
55410000.0,,,,,,,,14648.921999999999,,,,,,,,,,,,,,,,,,,,,,,,
55420000.0,,,,,,,,16369.516000000001,,,,,,,,,,,,,,,,,,,,,,,,
55430000.0,,,,,,,,17023.438000000002,,,,,,,,,,,,,,,,,,,,,,,,
55440000.0,,,,,,,,21162.593999999997,,,,,,,,,,,,,,,,,,,,,,,,
55450000.0,,,,,,,,22947.938,,,,,,,,,,,,,,,,,,,,,,,,
55460000.0,,,,,,,,20768.625,,,,,,,,,,,,,,,,,,,,,,,,
55470000.0,,,,,,,,19402.688000000002,,,,,,,,,,,,,,,,,,,,,,,,
55480000.0,,,,,,,,17117.422,,,,,,,,,,,,,,,,,,,,,,,,
55490000.0,,,,,,,,21207.422000000002,,,,,,,,,,,,,,,,,,,,,,,,
55500000.0,,,,,,,,20628.641,,,,,,,,,,,,,,,,,,,,,,,,
55510000.0,,,,,,,,16213.469,,,,,,,,,,,,,,,,,,,,,,,,
55520000.0,,,,,,,,16940.188000000002,,,,,,,,,,,,,,,,,,,,,,,,
55530000.0,,,,,,,,18861.938000000002,,,,,,,,,,,,,,,,,,,,,,,,
55540000.0,,,,,,,,17144.718999999997,,,,,,,,,,,,,,,,,,,,,,,,
55550000.0,,,,,,,,15963.108999999999,,,,,,,,,,,,,,,,,,,,,,,,
55560000.0,,,,,,,,13485.328000000001,,,,,,,,,,,,,,,,,,,,,,,,
55570000.0,,,,,,,,14574.766000000001,,,,,,,,,,,,,,,,,,,,,,,,
55580000.0,,,,,,,,18006.093999999997,,,,,,,,,,,,,,,,,,,,,,,,
55590000.0,,,,,,,,15447.016000000001,,,,,,,,,,,,,,,,,,,,,,,,
55600000.0,,,,,,,,13432.906,,,,,,,,,,,,,,,,,,,,,,,,
55610000.0,,,,,,,,14803.75,,,,,,,,,,,,,,,,,,,,,,,,
55620000.0,,,,,,,,18149.438000000002,,,,,,,,,,,,,,,,,,,,,,,,
55630000.0,,,,,,,,14436.969,,,,,,,,,,,,,,,,,,,,,,,,
55640000.0,,,,,,,,12965.812,,,,,,,,,,,,,,,,,,,,,,,,
55650000.0,,,,,,,,14169.141000000001,,,,,,,,,,,,,,,,,,,,,,,,
55660000.0,,,,,,,,20269.406000000003,,,,,,,,,,,,,,,,,,,,,,,,
55670000.0,,,,,,,,16510.061999999998,,,,,,,,,,,,,,,,,,,,,,,,
55680000.0,,,,,,,,14353.046999999999,,,,,,,,,,,,,,,,,,,,,,,,
55690000.0,,,,,,,,15975.328000000001,,,,,,,,,,,,,,,,,,,,,,,,
55700000.0,,,,,,,,18663.968999999997,,,,,,,,,,,,,,,,,,,,,,,,
55710000.0,,,,,,,,10180.609,,,,,,,,,,,,,,,,,,,,,,,,
55720000.0,,,,,,,,15212.703000000001,,,,,,,,,,,,,,,,,,,,,,,,
55730000.0,,,,,,,,11306.719,,,,,,,,,,,,,,,,,,,,,,,,
55740000.0,,,,,,,,11449.469,,,,,,,,,,,,,,,,,,,,,,,,
55750000.0,,,,,,,,12971.233999999999,,,,,,,,,,,,,,,,,,,,,,,,
55760000.0,,,,,,,,11930.358999999999,,,,,,,,,,,,,,,,,,,,,,,,
55770000.0,,,,,,,,10919.266000000001,,,,,,,,,,,,,,,,,,,,,,,,
55780000.0,,,,,,,,13207.719,,,,,,,,,,,,,,,,,,,,,,,,
55790000.0,,,,,,,,11183.094,,,,,,,,,,,,,,,,,,,,,,,,
55800000.0,,,,,,,,13170.438,,,,,,,,,,,,,,,,,,,,,,,,
55810000.0,,,,,,,,12305.608999999999,,,,,,,,,,,,,,,,,,,,,,,,
55820000.0,,,,,,,,11812.391000000001,,,,,,,,,,,,,,,,,,,,,,,,
55830000.0,,,,,,,,11474.828000000001,,,,,,,,,,,,,,,,,,,,,,,,
55840000.0,,,,,,,,15129.108999999999,,,,,,,,,,,,,,,,,,,,,,,,
55850000.0,,,,,,,,11764.688,,,,,,,,,,,,,,,,,,,,,,,,
55860000.0,,,,,,,,11744.719,,,,,,,,,,,,,,,,,,,,,,,,
55870000.0,,,,,,,,12386.188,,,,,,,,,,,,,,,,,,,,,,,,
55880000.0,,,,,,,,9730.328000000001,9730.328000000001,,,,,,,,,,,,,,,,,,,,,,,
55890000.0,,,,,,,,,5175.219,,,,,,,,,,,,,,,,,,,,,,,
55900000.0,,,,,,,,,7129.328,,,,,,,,,,,,,,,,,,,,,,,
55910000.0,,,,,,,,,8151.469,,,,,,,,,,,,,,,,,,,,,,,
55920000.0,,,,,,,,,7096.484,,,,,,,,,,,,,,,,,,,,,,,
55930000.0,,,,,,,,,9044.312,,,,,,,,,,,,,,,,,,,,,,,
55940000.0,,,,,,,,,8004.859,,,,,,,,,,,,,,,,,,,,,,,
55950000.0,,,,,,,,,8350.296999999999,,,,,,,,,,,,,,,,,,,,,,,
55960000.0,,,,,,,,,9041.578000000001,,,,,,,,,,,,,,,,,,,,,,,
55970000.0,,,,,,,,,7992.766,,,,,,,,,,,,,,,,,,,,,,,
55980000.0,,,,,,,,,7886.25,,,,,,,,,,,,,,,,,,,,,,,
55990000.0,,,,,,,,,10131.594000000001,,,,,,,,,,,,,,,,,,,,,,,
56000000.0,,,,,,,,,8112.594,,,,,,,,,,,,,,,,,,,,,,,
56010000.0,,,,,,,,,7888.516,,,,,,,,,,,,,,,,,,,,,,,
56020000.0,,,,,,,,,8548.859,,,,,,,,,,,,,,,,,,,,,,,
56030000.0,,,,,,,,,8552.780999999999,,,,,,,,,,,,,,,,,,,,,,,
56040000.0,,,,,,,,,8224.688,,,,,,,,,,,,,,,,,,,,,,,
56050000.0,,,,,,,,,9587.203000000001,,,,,,,,,,,,,,,,,,,,,,,
56060000.0,,,,,,,,,8403.796999999999,,,,,,,,,,,,,,,,,,,,,,,
56070000.0,,,,,,,,,9724.344000000001,,,,,,,,,,,,,,,,,,,,,,,
56080000.0,,,,,,,,,7705.469,,,,,,,,,,,,,,,,,,,,,,,
56090000.0,,,,,,,,,6495.219,,,,,,,,,,,,,,,,,,,,,,,
56100000.0,,,,,,,,,5918.469,,,,,,,,,,,,,,,,,,,,,,,
56110000.0,,,,,,,,,5955.5,,,,,,,,,,,,,,,,,,,,,,,
56120000.0,,,,,,,,,5678.703,,,,,,,,,,,,,,,,,,,,,,,
56130000.0,,,,,,,,,6201.844,,,,,,,,,,,,,,,,,,,,,,,
56140000.0,,,,,,,,,5757.531,,,,,,,,,,,,,,,,,,,,,,,
56150000.0,,,,,,,,,5935.219,,,,,,,,,,,,,,,,,,,,,,,
56160000.0,,,,,,,,,5683.953,,,,,,,,,,,,,,,,,,,,,,,
56170000.0,,,,,,,,,6665.594,,,,,,,,,,,,,,,,,,,,,,,
56180000.0,,,,,,,,,5814.984,,,,,,,,,,,,,,,,,,,,,,,
56190000.0,,,,,,,,,5924.75,,,,,,,,,,,,,,,,,,,,,,,
56200000.0,,,,,,,,,5678.703,,,,,,,,,,,,,,,,,,,,,,,
56210000.0,,,,,,,,,6201.844,,,,,,,,,,,,,,,,,,,,,,,
56220000.0,,,,,,,,,5757.531,,,,,,,,,,,,,,,,,,,,,,,
56230000.0,,,,,,,,,5945.688,,,,,,,,,,,,,,,,,,,,,,,
56240000.0,,,,,,,,,5689.219,,,,,,,,,,,,,,,,,,,,,,,
56250000.0,,,,,,,,,7766.969,,,,,,,,,,,,,,,,,,,,,,,
56260000.0,,,,,,,,,5544.938,,,,,,,,,,,,,,,,,,,,,,,
56270000.0,,,,,,,,,5609.172,,,,,,,,,,,,,,,,,,,,,,,
56280000.0,,,,,,,,,6552.797,,,,,,,,,,,,,,,,,,,,,,,
56290000.0,,,,,,,,,7338.578,,,,,,,,,,,,,,,,,,,,,,,
56300000.0,,,,,,,,,7491.906,,,,,,,,,,,,,,,,,,,,,,,
56310000.0,,,,,,,,,7606.484,,,,,,,,,,,,,,,,,,,,,,,
56320000.0,,,,,,,,,8099.0,,,,,,,,,,,,,,,,,,,,,,,
56330000.0,,,,,,,,,8143.703,,,,,,,,,,,,,,,,,,,,,,,
56340000.0,,,,,,,,,8567.938,,,,,,,,,,,,,,,,,,,,,,,
56350000.0,,,,,,,,,7611.766,,,,,,,,,,,,,,,,,,,,,,,
56360000.0,,,,,,,,,8235.766,,,,,,,,,,,,,,,,,,,,,,,
56370000.0,,,,,,,,,8666.046999999999,,,,,,,,,,,,,,,,,,,,,,,
56380000.0,,,,,,,,,8607.203000000001,,,,,,,,,,,,,,,,,,,,,,,
56390000.0,,,,,,,,,7606.484,,,,,,,,,,,,,,,,,,,,,,,
56400000.0,,,,,,,,,8109.562,,,,,,,,,,,,,,,,,,,,,,,
56410000.0,,,,,,,,,8143.703,,,,,,,,,,,,,,,,,,,,,,,
56420000.0,,,,,,,,,8567.938,,,,,,,,,,,,,,,,,,,,,,,
56430000.0,,,,,,,,,7616.984,,,,,,,,,,,,,,,,,,,,,,,
56440000.0,,,,,,,,,8494.203000000001,,,,,,,,,,,,,,,,,,,,,,,
56450000.0,,,,,,,,,6421.016,,,,,,,,,,,,,,,,,,,,,,,
56460000.0,,,,,,,,,6284.781,,,,,,,,,,,,,,,,,,,,,,,
56470000.0,,,,,,,,,5848.766,,,,,,,,,,,,,,,,,,,,,,,
56480000.0,,,,,,,,,5376.469,,,,,,,,,,,,,,,,,,,,,,,
56490000.0,,,,,,,,,5730.047,,,,,,,,,,,,,,,,,,,,,,,
56500000.0,,,,,,,,,5626.594,,,,,,,,,,,,,,,,,,,,,,,
56510000.0,,,,,,,,,5298.188,,,,,,,,,,,,,,,,,,,,,,,
56520000.0,,,,,,,,,5733.422,,,,,,,,,,,,,,,,,,,,,,,
56530000.0,,,,,,,,,6841.344,,,,,,,,,,,,,,,,,,,,,,,
56540000.0,,,,,,,,,6394.375,,,,,,,,,,,,,,,,,,,,,,,
56550000.0,,,,,,,,,5376.469,,,,,,,,,,,,,,,,,,,,,,,
56560000.0,,,,,,,,,5719.406,,,,,,,,,,,,,,,,,,,,,,,
56570000.0,,,,,,,,,5650.625,,,,,,,,,,,,,,,,,,,,,,,
56580000.0,,,,,,,,,5200.391,,,,,,,,,,,,,,,,,,,,,,,
56590000.0,,,,,,,,,5623.391,,,,,,,,,,,,,,,,,,,,,,,
56600000.0,,,,,,,,,8052.969,,,,,,,,,,,,,,,,,,,,,,,
56610000.0,,,,,,,,,6477.438,,,,,,,,,,,,,,,,,,,,,,,
56620000.0,,,,,,,,,5392.375,,,,,,,,,,,,,,,,,,,,,,,
56630000.0,,,,,,,,,5767.391,,,,,,,,,,,,,,,,,,,,,,,
56640000.0,,,,,,,,,7982.953,,,,,,,,,,,,,,,,,,,,,,,
56650000.0,,,,,,,,,11421.578000000001,,,,,,,,,,,,,,,,,,,,,,,
56660000.0,,,,,,,,,13641.75,,,,,,,,,,,,,,,,,,,,,,,
56670000.0,,,,,,,,,14449.344,,,,,,,,,,,,,,,,,,,,,,,
56680000.0,,,,,,,,,10538.141000000001,,,,,,,,,,,,,,,,,,,,,,,
56690000.0,,,,,,,,,10063.905999999999,,,,,,,,,,,,,,,,,,,,,,,
56700000.0,,,,,,,,,10988.219,,,,,,,,,,,,,,,,,,,,,,,
56710000.0,,,,,,,,,11078.108999999999,,,,,,,,,,,,,,,,,,,,,,,
56720000.0,,,,,,,,,8304.969000000001,,,,,,,,,,,,,,,,,,,,,,,
56730000.0,,,,,,,,,12738.75,,,,,,,,,,,,,,,,,,,,,,,
56740000.0,,,,,,,,,12743.281,,,,,,,,,,,,,,,,,,,,,,,
56750000.0,,,,,,,,,10303.780999999999,,,,,,,,,,,,,,,,,,,,,,,
56760000.0,,,,,,,,,8996.266,,,,,,,,,,,,,,,,,,,,,,,
56770000.0,,,,,,,,,11126.5,,,,,,,,,,,,,,,,,,,,,,,
56780000.0,,,,,,,,,10911.328000000001,,,,,,,,,,,,,,,,,,,,,,,
56790000.0,,,,,,,,,8399.078000000001,,,,,,,,,,,,,,,,,,,,,,,
56800000.0,,,,,,,,,12540.594,,,,,,,,,,,,,,,,,,,,,,,
56810000.0,,,,,,,,,12947.125,,,,,,,,,,,,,,,,,,,,,,,
56820000.0,,,,,,,,,9682.938,,,,,,,,,,,,,,,,,,,,,,,
56830000.0,,,,,,,,,8931.016,,,,,,,,,,,,,,,,,,,,,,,
